,id,premise,hypothesis,lang_abv,language,label,label_name
25,37c01740c6,bauerstein had been at styles fatal night added he said twice ' alters everything' i've been thinking,styles responsible what happened,en,English,1,neutral
26,3d3149ec45,long ago--or away or whatever--there a world called thar another called erath,erath only world has ever existed,en,English,2,contradiction
27,bda3f7467b,correctement mise en œuvre cette approche fournit une assurance raisonnable qu'un voyage s'est produit,l'approche vous montre le voyage qui a eu lieu,fr,French,0,entailment
28,e5c40e04ec,ولكن قد تكون دم العقل الأن,بلد قد وصل سريعاً لاستنتاج عن موقفه,ar,Arabic,0,entailment
29,cc18ec8d15,حسنا، أنا في التكساس ولدينا مدرس مات من مرض الإيدز,لم يسبق لي أن ذهبت إلى تكساس,ar,Arabic,2,contradiction
30,e390988e6f,seven grants flow from a new nonprofit capacity building program at foundation part a trend among philanthropists give money help organizations grow stronger rather than program services provide,grants flow from a nonprofit capacity building program at foundation exemplifying a trend among philanthropists give money grow organizations then take them over,en,English,1,neutral
31,2b2010a718,με την πιο εύκολη αφομοίωση με την κοινότητα anglo μόνο τα προτεσταντικά σχολεία αποδέχτηκαν τα παιδιά τους οι εβραίοι της ανατολικής ευρώπης έχουν αποφοιτήσει από το πλούσιο westmount ή έχουν μεταναστεύσει ξανά στο τορόντο,οι εβραίοι ενσωματώθηκαν ευκολότερα στην αγγλική κοινότητα,el,Greek,0,entailment
32,4acead92d8,this respect bringing steve jobs back save apple like bringing gen,steve jobs came back apple,en,English,0,entailment
33,89467c0148,الكلمة الذاتية المرضية، والكلمة العادية بدلاً من الكلمة القانونية، هي صانعة للمتاعب وينبغي تجنبها,الرضا الذاتي ليس مشكلة,ar,Arabic,2,contradiction
34,7b6768c074,or had somebody at home ill had tend i mean can't make everybody,did anything do,en,English,2,contradiction
35,11788e6295,from generation generation michiko kakutani new york times a few like pearl k bell wall street journal find a surfeit sweetly obedient docility novel say parts perilously at edge sentimentality,complained novel lacked any emotions,en,English,2,contradiction
36,5aabaf3da7,надявам се да се чуем скоро,никога не ми говори отново,bg,Bulgarian,2,contradiction
37,97ca4170dd,моят герой обаче е ричард хезълтайн председател на overseas investment trust който подаде оставка по-рано този месец в знак на несъгласие с бизнес плана наложен от неговите началници,хезълтайн напусна работата си,bg,Bulgarian,0,entailment
38,e66e2e370a,el artículo stevenson muestra una falta fundamental comprensión sobre lo que implica nuestra campaña,aunque stevenson ha viajado con nosotros en la campaña su artículo deja en claro que no estaba prestando atención a lo que trata la campaña ni siquiera en el nivel más básico,es,Spanish,1,neutral
39,6e108e3994,selbst und ich mag einige ihrer songs aber da ich als generelle regel stimme würde ich auch keinen rap wählen,ich bin kein rap-fan aber ich mag einige der songs die sie haben,de,German,0,entailment
40,f0e86993ca,news berates computer users picking obvious easily cracked passwords chastises system administrators ignoring basic security precautions,news outlets do blame users or system administrators security breaches,en,English,2,contradiction
41,dd63e67222,哦我明白这里的气氛了,我不喜欢这种风格,zh,Chinese,0,entailment
42,8bbc9fd459,other thing cost 's almost prohibitive bring a dealer,'s cheap bring a dealer,en,English,2,contradiction
43,3c2e8a360d,whole life policies - policies provide insurance over insured's entire life proceeds face amount paid only upon death insured,a whole life policy best choice someone who expects live age,en,English,1,neutral
44,e7ad6c38fc,this situation value mailer improved service would considered along cost doing work,no consideration will given cost doing work this case,en,English,2,contradiction
45,d5249d1219,isn't i can remember i've only been here eight years but i can remember coming work from i used live wylie i could see downtown dallas,i only been here two years,en,English,2,contradiction
46,73fff19324,les dije que era mi hermana,culpé a mi hermana,es,Spanish,0,entailment
47,8f448b8aa5,ajaj había ingresado a los estados unidos con una visa turista b- en la ciudad nueva york el septiembre,ajaj tenía una visa turista cuando fue a los estados unidos,es,Spanish,0,entailment
48,a49ecd3734,credibility a vital factor jim lehrer does indeed,everyone would believe whatever jim lehrer said,en,English,1,neutral
49,952a08b1f3,there should someone here who knew more what going this world than he did now,he knew he only person any idea what going,en,English,2,contradiction
50,8a4a9c16be,в г эти коды были отменены сейчас все вопросы относящиеся к международному терроризму получают один код --,все вопросы относящиеся к терроризму получают высший приоритет,ru,Russian,1,neutral
51,73dce915f0,les avis à l'avocat l'opposition et au tribunal ou à l'agence administrative devraient être envoyés,l'avocat adverse et la cour s'attendent à recevoir des avis légaux,fr,French,1,neutral
52,dd883e1f46,left entrance ramp open space once occupied by temple athena close which remains pergamene library,there no remains visible from ramp,en,English,2,contradiction
53,ab87e8abac,ähm wie denkst du dass die zeitung colorado springs die lokalen interessen behandelt,glauben sie dass die lokalen zeitungen nicht daran interessiert sind die bürger zu sagen haben,de,German,1,neutral
54,640c0172a6,if keen learn israeli folk dancing bicurei ha'etim cellar heftman street will teach,bicurei ha'etim cellar only place learn israeli folk dancing,en,English,1,neutral
55,c776773683,мы настолько привыкли слышать как американские компании жалуются на иностранную конкуренцию что обвинения которые выдвигает kodak после своего поражения воспринимаются как очередной скулеж,американские компании отвечают на зарубежную конкуренцию,ru,Russian,0,entailment
56,a14e13370f,though two cities remained unlinked by rail this about change quickly,two cities did a railway between them,en,English,0,entailment
57,39d065817a,tourist information offices can very helpful,tourist information offices never any help,en,English,2,contradiction
58,7df831c8e2,θα κάνουμε τον στόχο,θα πέσουμε πολύ κοντά στον στόχο,el,Greek,2,contradiction
59,8adeb402ee,boca da corrida encumeada moderate hours views curral das freiras valley ribeiro do poco,views curral da freiras valley ribeiro do poco chapter,en,English,1,neutral
60,162467ddeb,chắc chắn là fdny không chịu trách nhiệm về việc quản lý phản ứng của thành phố đối với trường hợp khẩn cấp như chỉ thị của thị trưởng đã yêu cầu,việc quản lý phản ứng của thành phố đã được xử lý bởi tổ chức khác ngoài fdny,vi,Vietnamese,0,entailment
61,6595e3320d,ενώ οι αριθμοί είναι εντυπωσιακοί οι υποτροφίες είναι συχνά σημαντικές για την πρόσληψη των κορυφαίων φοιτητών με οικονομικές ανάγκες,δεν δίνουμε υποτροφίες ή οικονομική βοήθεια στους σπουδαστές,el,Greek,2,contradiction
62,a7a2a9fc5e,interest rate - price charged per unit money borrowed per year or other unit time usually expressed a percentage,interest rate can range from zero fifteen percent,en,English,1,neutral
63,e7bc15b1b9,'s hilarious get jack off 's right oh 's a funny story,i will enjoy telling story,en,English,1,neutral
64,f50208a07e,mr erlenborn attended undergraduate courses at university notre dame indiana university university illinois loyala university chicago,mr erlenborn attended classes at least four different universities,en,English,0,entailment
65,00ddb7aea4,so unlike people who fortunate enough able afford attorneys can go another lawyer our clients simply lost legal system if cannot get access from us,our clients can afford attorneys bouncing between lawyers,en,English,2,contradiction
66,b0ee325483,finally woman opened her eyes feebly,she opened her eyes,en,English,0,entailment
67,a5484dd197,finest huge conical-roofed tombpillar absalom king david's son,tombpillar absalom has a large cone-shaped roof,en,English,0,entailment
68,d68455eccf,اس ہفتے حوصلہ افزائی کے عظیم سٹار کی محبت پر کین سٹار کی رپورٹ کی پیشکش پیش کرتا ہے،جس میں صدارتی لیمو میں رومانوی کا شمار ہوگا،اوول آفس اور یہاں تک کہ لائنر بیڈوم,پوچھنے والے کو وائٹ ہاؤس کے بارے میں علم تھا,ur,Urdu,0,entailment
69,34cd54592e,เมื่อทรายก่อตัวขึ้น ทรายก็เข้าสู่มุมทรงตัว แล้วขยายตัวเข้าสู่ขอบโต๊ะ,ทรายถูกตักโดยรถปราบดิน,th,Thai,1,neutral
70,0393073e4a,unless mention ritz an accidental remark,mentioning ritz accidental,en,English,0,entailment
71,3074381515,planned s a symbol scottish national pride designed a mini-parthenon deference neoclassical style popular at time,designed a smaller version parthenon,en,English,0,entailment
72,fc11d4b8cb,ogle είπε με μια φωνή κρύα και απότομη σαν ατσάλι ο σταθμός σου βρίσκεται στο κατάστρωμα όπλων,ο ogle είναι πάντα στο σταθμό πυροβόλων όπλων,el,Greek,1,neutral
73,489847e94d,although claims data provide most accurate information about health care use ensuring adequate follow-up purposes obtaining information from patient self-report important because many people do report alcohol-related events insurance compa-nies,alcohol related events contribute disease often unreported by patients their insurance companies,en,English,0,entailment
74,a235cb04e1,could please speak this issue regard social ramifications gum chewing public,don't an opinion gum chewing public i see,en,English,2,contradiction
75,9f89cd56c7,релахо може да опише и шеговита връзка загадъчно обръщане напред-назад което със смях облекчава напрежението и заличава причината за моментното напрежение,relajo се шегува за икономиката,bg,Bulgarian,1,neutral
76,8c3a69f486,walk through,can stay where,en,English,2,contradiction
77,836766ea05,sta­tues representing kings judah israel been remodeled after drawings viollet-le-duc original ones were pulled down during revolution since were thought kings france,people who pulled down statues were executed,en,English,1,neutral
78,ee546513c1,धिक्कार है शायद आप अपने आप को समझाएंगे वोवरस्टोन कहाँ गया है,मैं चाहता हूं कि आप खुद ही समझाएं मुझे पता है आप जानते हैं कि वोल्वरस्टोन कहां है।,hi,Hindi,1,neutral
79,ba01e23d88,kama mimi msikoti wa majivuno ninahisi kuwa sababu kubwa ya hii maanzilishi ya ukosefu wa tamaa ya kilugha inapatikana kwa majimbo ya kinyumbani,lugha ya kikanda inawezekana kutokana na ukosefu wa tamaa ya lugha,sw,Swahili,0,entailment
80,648feccb3d,ca'daan closed door behind them retied,ca'daan closed door entered bound shut rope,en,English,0,entailment
81,bf6fb470ee,лингвисты которые пишут книги по-видимому всегда навязывают свою точку зрения порой мягко говоря маловразумительную,большинство лингвистов пишут книги для продвижения мнений других,ru,Russian,2,contradiction
82,b5ca4c01f3,i think people um um a lower income which automatically equate lower education,i think higher income equals lower education,en,English,2,contradiction
83,3fa01b03f8,our town five thousand we one uh local fm am station their news fed from cnn too uh 's more uh,town radio station never relied any national news sources,en,English,2,contradiction
84,2c9359d401,elle n'exploserait pas sans le détonateur,le déclencheur le fait exposer,fr,French,0,entailment
85,d37166ccce,more than judges lawyers dignitaries were present gathering,only two people showed up gathering,en,English,2,contradiction
86,56d48aa27a,won't killing off george clooney's character at er like did jimmy smits at nypd instead dr doug ross being forced out over next two episodes because maverick heartthrob gives an unauthorized painkiller a terminally ill boy thursday pm,george clooney will lose his job because producers don't think he can act,en,English,2,contradiction
87,fd0d3579c4,do think i ought go police,should i go police,en,English,0,entailment
88,e21db52eb1,yeah because those things i think would just snap know,because would survive easily,en,English,2,contradiction
89,6960d6ed8a,vahee baat new york times ke lie nahin kaha ja sakata hai cocaine vivaad par apne sampaadakeey mein times ne bush ko eemaanadaar hone kee salaah dee aur kaha ki desh ko apana upaay karane den,टाइम्स ने कहा कि बुश को हर किसी से बस झूठ बोलना चाहिए।,hi,Hindi,2,contradiction
90,85cc0bfc3d,case speech fiss appears believe reason american public less enlightened than he would wish concerning matters such feminism rights homosexuals regulation industry people denied access opinions information would enlighten them,people america very well informed controversial topics according fiss,en,English,2,contradiction
91,e1cfb4f6e6,rustic bras-david picnic area example set alongside a burbling stream,picnic area near a stream,en,English,2,contradiction
92,13b2d2328b,uh well if if got got him a power mower 'd probably take him a lot less time do but i enjoy doing i feel good doing uh i i feel a lot better doing a power mower a a pull tractor so i don't push so hard,he would mow your entire yard eight minutes if he using a power mower,en,English,1,neutral
93,8d360ce050,πρόοδος στην αεροπλοΐα γίνεται αλλά απαιτείται μακροπρόθεσμη προσοχή,οι προϋπολογισμοί πρέπει να αυξηθούν συνολικά για βέλτιστα αποτελέσματα,el,Greek,1,neutral
94,dc5c4be838,um-hum yeah i saw first time yesterday evening,i very impressed when i saw yesterday,en,English,1,neutral
95,12d5e4b5de,μου είπε τι ακριβώς χρειαζόταν και ότι το χρειαζόταν σήμερα,είπε ότι θα μπορούσα να το υποβάλλω οποτεδήποτε,el,Greek,2,contradiction
96,0ef9524ce7,bauerstein,alfred inglethorp,en,English,2,contradiction
97,5bb743d827,makumbusho hayakuwa imara kwenye orodha au lebo,makavazi hayo hayapendi kuandikwa,sw,Swahili,1,neutral
98,840da92d5e,a poll hong kong residents finds them sanguine about city's future,a poll hong kong residents finds them more sanguine about city's future than before,en,English,1,neutral
99,fb3122d537,i am so constituted unable give away money any satisfaction until i made most careful inquiry worthiness cause,i research a cause carefully before donating money,en,English,0,entailment
100,2eca16560f,know like what 're doing know feel good about what 're doing type thing 's more,can see way their whole demeanor has changed,en,English,1,neutral
101,bb14b19517,can i help ',i'm helping at all,en,English,2,contradiction
102,ee4804f903,traditional opening time many hotels orthodox easter although some do open until end april,hotels don't open halloween,en,English,1,neutral
103,a080e008b4,medical surgical expense coverage,medical surgical expenses were fully covered,en,English,1,neutral
104,2d1499038c,exactly when i'm sitting here sofa cross-stitching all a sudden somebody a man's got their hand my door knob 's like uh like oh no so i don't i don't like i guess only way prevent would just pass a city ordinance prevent or,a man tried enter house so he could rob,en,English,1,neutral
105,22cbc0822e,chinese calendar used calculate year japan's foundation by counting back years chinese cosmological cycle,japan's foundation determined by using chinese calendar,en,English,0,entailment
106,906a6e0a56,look here 've no business come asking me this way,there's no reason asking me like this,en,English,0,entailment
107,d2c7168834,experts point out age alone determines a chinese antique's value dynasties past had their creative ups downs,collectors base price their chinese antiques off their age only,en,English,2,contradiction
108,88e6badfb0,regulators may totally supportive a more comprehensive business model because concerned information would based a lot judgment therefore lack precision which could make enforcement reporting standards difficult,difficulty reporting standards can a huge obstacle this business model,en,English,0,entailment
109,7fc0868da7,along each step certain practices proved especially important success their efforts,no practices were helpful,en,English,2,contradiction
110,aea519b02b,tôi đột ngột bình luận về mary hoàng gia,tôi đã đến qua royal mary,vi,Vietnamese,0,entailment
111,e8c24ef38d,but there's something,there's absolutely nothing there,en,English,2,contradiction
112,04c794b893,انشغل روكفيلير في هذا العطاء المكروب بينما بدأت تاربيل الملاك المنتقم في تمزيق لحمه في مجلة ماكلورز,كان روكفلر يعطي,ar,Arabic,0,entailment
113,e0620a1cf3,this historically renowned freshwater lake known both sea galilee lake kinneret meaning a harp after its shape just km miles circumference,sea galilee has also been known lake kinneret hundreds years,en,English,1,neutral
114,aee859bf43,jon walked back town smithy,jon continued into mountains,en,English,2,contradiction
115,a044773c45,leland act simplify household definition,household definition can simplified,en,English,0,entailment
116,68c98548f9,dar chignecto isthmus ile nova scotia'ya bağlı olan new brunswick sadık mültecinin talebi üzerine yılında ayrı bir il olmuştur,new brunswick ' bir eyaletti,tr,Turkish,0,entailment
117,47e70f26a2,data would presented required supplementary stewardship information accompanying consolidated financial statements federal government but individual reports its component units,individual reports focus its component units wouldn't include data,en,English,0,entailment
118,ec3331392d,जनसंख्या वृद्धि विपरीत दिशा में प्रदूषण की तरह है।,जनसंख्या वृद्धि प्रदूषण के उलटी होती है।,hi,Hindi,0,entailment
119,a5143d6482,اصلاحات جو ابھی تک اپنایا گیا ہے گہرے اثرات ہیں کہ کیا حکومت کرتی ہےیہ کس طرح منظم ہے،اور یہ کس طرح ملک اور اس کے شہریوں کے لیے اپنی خدمات انجام دیتی ہے,اصلاحات کا حکومت پر کوئی اثر نہیں ہے,ur,Urdu,2,contradiction
120,44e1508411,initial demand land new town spectacular fact incentives had offered entice buyers,at first demand land new town high property sold swiftly,en,English,2,contradiction
121,090f0faa90,well 're so close an undefeated undefeated season can taste wanna make history so i don't think 're gonna lack motivation,unless suffer any losses 'll remain motivated,en,English,1,neutral
122,f810ce4215,thus net scale benefit initially positive whether or we adjust wage premium,net scale benefits can become negative over time,en,English,1,neutral
123,03c7c4e5b1,مجھے ڈیل ڑیو جانے کا حکم دیا گیا تھا ، جب وہاں پہنچا تو پتا چلا کے لافلن ایئر فورس بیس جانا پرے گا۔,ایئر فورس نے مجھ کو میں ڈیل ریو‏، ٹیکساس بھیجا۔,ur,Urdu,1,neutral
124,188b16bfcc,has long been influenced by their differing traits has assimilated their various customs practices,their different traits had no impact any cultures,en,English,2,contradiction
125,a233096c29,leider wird unsere auffassung von der bedeutung der philanthropie nicht von allen amerikanern geteilt,nicht alle amerikaner denken dass man geld spenden sollten,de,German,0,entailment
126,dd5cf5be4a,read tom clancy,he personally liked tom clancy,en,English,1,neutral
127,79cf105ac2,وعلى بعد بضعة أميال من هذا الجانب ، بعدها ، وجاءت تسرع ثلاث سفن بيضاء كبيرة,كان لكل سفينة مائتي راكب,ar,Arabic,1,neutral
128,712c13e109,'s girl looked at him then passed her hand across her forehead,girl turned away from him kept her hands still,en,English,2,contradiction
129,fd6995f7a4,diets men their prime,a diet men made up completely meat,en,English,1,neutral
130,3a74303793,friends 在两个层面上运营 - 全市通和各分部 - 并且您可以在一个或两个层面上都激活身份。,朋友的级别取决于你捐献的额度。,zh,Chinese,1,neutral
131,9c540a00f9,still night,sun hadn't risen yet moon shining daringly sky,en,English,0,entailment
132,5fb34600a3,example if ovitz's five-year deal worth say million if compensation committee had added a front-end grant free disney shares worth say million then--assuming ovitz finished his five-year contract period-- cost disney would million,five-year deal will worth million,en,English,1,neutral
133,4241535fa7,know we keep a couple hundred dollars um if much charged those which isn't too bad 's just your normal,we some money there,en,English,0,entailment
134,006bde060b,long assad lives he can manage these troubles keep an agreement israel,long assad doesn't die hurricane he will still able take care trouble soldiers,en,English,1,neutral
135,74465b80fd,dba ، وهي منظمة خيرية ومتطوعين وغير ربحية ، توفر معلومات حرة عن العمل الحر ومساعدة للأعمال التجارية للأشخاص ذوي الإعاقة ، وللمهنيين في مجال إعادة التأهيل المهني والاستشارات المهنية والتجارية,يعمل بها متطوعون,ar,Arabic,0,entailment
136,f78470a892,some experts say there's a greater chance a making a catch cooler days spring autumn hours after sunset,experts say should never try make a catch after sunset,en,English,2,contradiction
137,722f180b8d,if most beautiful chateau certainly most formidable loire valley a real defensive fortress its black ramparts still forbidding despite having had their towers decapitated orders henri iii,chateau certainly least formidable all loire valley,en,English,2,contradiction
138,fb11f93c8c,two aromatic aniseed drinks also produced locally,aniseed drinks a good smell them,en,English,0,entailment
139,7d8dc50997,ความเรียบง่ายของแนวทางโรมาเนสก์ของ sant pau ก็คือการเปลี่ยนแปลงที่สอดคล้องจากความฟุ้งเฟ้อของความทันสมัยแห่งบาร์เซโลนาและความสลับซับซ้อนในสถาปัตยกรรมของโกธิค,ซานต์เปามีหลายโบสถ์,th,Thai,1,neutral
140,ebb9f61ef4,japan mainichi shimbun criticized new liberal democratic party leader keizo obuchi being devoid fresh ideas reviving japanese economy,mainichi shimbun approved keizo obuchi's efforts toward improving economy,en,English,2,contradiction
141,c5a14e7487,sandstone granite were materials used build baroque church bom jesus famous its casket st francis xavier's relics mausoleum right altar,baroque chuch bom jesus a famous church made sandstone granite,en,English,0,entailment
142,60b28e56b7,don't take heart lad he said kindly,he trying console lad,en,English,0,entailment
143,3aeca69a58,la biblioteca pública del condado greenlee arizona ilustra el problema del dinero y la tecnología las instituciones rurales,el condado greenlee tiene múltiples bibliotecas públicas,es,Spanish,1,neutral
144,2b2680786a,我不会怀疑。 他的领主的语气没有减弱其粗野的性格。,因为我玩忽职守，他发了脾气。,zh,Chinese,1,neutral
145,e0a9ba1bc3,el lingüista que escribe libros parece invariablemente ser un eruito que pregona sus propios puntos vista algunos los cuales como mínimo están muy escondidos,la lingüística escritura libros es casi una forma que los académicos promuevan sus propias becas,es,Spanish,0,entailment
146,cdc6b7dc73,تو اس طرح میں ، ام، بیلٹ کے اندر رہتا ہوں۔,مجھے بالکل اسی طرح نکالا گیا تھا۔,ur,Urdu,2,contradiction
147,7eec599334,uh wasn't jane eyre no he wrote jane eyre too,jane eyre or,en,English,0,entailment
148,9a88f7c844,بالنسبة إلى الإرسال المتأخر، يرجى مراجعة سجلات الـ fdny، تقرير الإرسال بمساعدة الكمبيوتر، خانة التنبيه ، سبتمبر ، -,لم تكن أنظمة الإرسال بمساعدة الكمبيوتر موجودة في نيويورك حتى عام,ar,Arabic,2,contradiction
149,58f6abe2c3,there nothing more done here i think unless he stared earnestly long at dead ashes grate,there isn't anything left do,en,English,0,entailment
150,8232253cb8,bu yılın mezun öğlen yemeği amra yıllık buluşması süresinde nashville tennessee' ekim tarihinde düzenlendi,amra yıllık toplantısı her yıl nashville' gerçekleşir,tr,Turkish,1,neutral
151,88d61a7839,ไม่เฉพาะนักกฎหมายเท่านั้นแต่ยังเป็นเจ้าหน้าที่ตำรวจและผู้พิพากษารวมทั้งมืออาชีพด้านกฎหมายทั้งหมดโดยทั่วไป,ส่วนใหญ่ของระบบกฎหมายมีส่วนเกี่ยวข้องส่วนใหญ่กับการเป็นตำรวจ,th,Thai,1,neutral
152,a967464d31,кроме того сотрудники программы проводят различные семинары и готовят образовательные материалы для новых поставщиков,сотрудники программы сократили все семинары в прошлом году,ru,Russian,2,contradiction
153,fd829a35fa,i think soon get 'll come me,i'll help get away,en,English,1,neutral
154,987ba0115c,нет это было только однажды утром она сказала что она собирается вернуться в офис,она не сказала планирует ли возвращаться,ru,Russian,2,contradiction
155,5d88ae49e5,short this a whole new costing area would need undertaken,a nutshell this new costing area would need undertaken,en,English,0,entailment
156,69ea5fdf98,'ll find galleries all major towns some smaller villages,smaller villages also operate galleries can found,en,English,0,entailment
157,0cdf9729c4,found plenty water pouring down from mountains more timber than anyone knew what do,there no water found pouring down from mountains,en,English,2,contradiction
158,7c9e190576,your right entrance th-century sandal bedesten lovely brick vaults supported massive stone pillars,we will able show entrance sandal bedesten because construction,en,English,2,contradiction
159,cf9c1da840,while nipa measure reflects how government saving affects national saving available investment unified budget measure more common frame reference discussing federal fiscal policy issues,nipa measure more reliable than unified budget measure,en,English,1,neutral
160,0463886779,uh but could fill a whole bunch uh holes these things i used i used advertise buying wheat pennies um i'd give a dollar a roll which two cents a piece which basically overpriced,i used try sell wheat pennies,en,English,2,contradiction
161,b8949b933c,след тона крайният получател в пакистан отива в пакистанския хаваладар и получава парите си в рупии от каквито пари има в момента пакистанският хаваладар,пакистанският хаваладър ще даде на получателя рупии,bg,Bulgarian,1,neutral
162,adc8dcf2e4,deniz yoluyla her iki adaya da giden yüzlerce günübirlikçi mecbuen tekneye geri dönmeden önce her şeyi yapmaya istekli,i̇nsanlar kısa süreliğine adalara gider,tr,Turkish,0,entailment
163,ada6630bdf,elimu ya kisheria ya kijamii ni huduma muhimu inayotolewa na watoleaji wa lsc,misaada ya lsc inaelimisha jamii,sw,Swahili,0,entailment
164,16778dd22f,evaluation questions,there evaluation questions topic,en,English,1,neutral
165,bf4c1901c7,ریاست ٹیکساس سمجھتی ہے کہ اس کی مختلف اقسامِ تعلیم اس کے میڈیکیڈ منصوبے کے لحاظ سے موثر بہ لاگت ہیں۔,ٹیکساس کا خیال ہے کہ تعلیم کے مختلف قسم کے فائدہ مند ہیں,ur,Urdu,0,entailment
166,eba73bd7a3,air warm,frigid air caught them all by surprise,en,English,2,contradiction
167,2921f15d1a,treat yourself bill si,spend much like bill si,en,English,1,neutral
168,3708d880f1,i think yeah i think i i think 's real important,i truly believe 's really important us know,en,English,1,neutral
169,e0c834869d,an important part us diplomacy getting sovereign states work together voluntarily,'s important states work together,en,English,2,contradiction
170,d250ab094c,formant une partie des remparts la ville la porte a été prévue par les prussiens plus pragmatiques non comme une arche triomphante mais comme un imposant péage pour collecter les impôts,la porte a été construite pour pouvoir charger les gens,fr,French,0,entailment
171,109e732710,chapter human capital,capital money people,en,English,2,contradiction
172,7b06be6421,ни в одной другой профессии нет такой богатой традиции самоуничижения,представители многих других профессий высокого мнения о себе,ru,Russian,1,neutral
173,926329d709,i ordered better sexual techniques advanced sexual techniques making sex fun advanced oral sex techniques priced about,orders i made were being offered free,en,English,0,entailment
174,ddc5c5c93c,because like tech known a good engineering school a m maybe known more computers,a m's computer department isn't very well regarded,en,English,2,contradiction
175,80317c914a,أدرك تماما ما فعلت، وأتفهم ذلك جزئيا، على الأقل، ربما حثَّك احترامك لي,كان عليك أن تفكر في قبل أن تفعل ما فعلته,ar,Arabic,0,entailment
