,id,premise,hypothesis,lang_abv,language,label,label_name
25,ba3371fbca,all know thinking 're going money jobs success everything then then there no jobs end up homeless knowing anybody no money 's terrible,don't contribute anything society,en,English,1,neutral
26,602346009a,um-hum yeah 's very true know how many say we so many lawyers this country i guess i i live near washington being baltimore 's something like one four people washington,there a lot lawyers this country,en,English,0,entailment
27,0d09b8724a,pat buchanan followed immediately behind handing out smallpox-infected blankets bottles whiskey,pat buchanan walking whiskey his hand,en,English,0,entailment
28,f18650be62,paid back down uh,debt left accumulate,en,English,2,contradiction
29,4f12847a19,extremely limited exceptions authority established usc,there only a selected few exceptions,en,English,0,entailment
30,9d8d4c75ed,gary oldman turns himself into some sort gigantic hominid-bat creature flaps about dracula vampire master john carpenter's vampires can fly down road fast enough catch a speeding car can stick ceiling a motel room,oldman made himself a creature bit everyone he saw,en,English,1,neutral
31,73a85906c9,also beyond city limits legacy golf club nearby suburb henderson,legacy golf club outside city limits,en,English,0,entailment
32,94dd9af761,really 's a great relief think he's going hastings continued my honest friend,my honest friend expressed gratitude upon hearing man would leaving,en,English,0,entailment
33,b0ea351a8d,we tickets waiting us,we tickets browns waiting us,en,English,1,neutral
34,3b0fb9c851,we need look at implications these differing roles a range issues such ses core competencies performance standards recruitment sources mobility training development programs,these differing roles may disastrous implications performance standards,en,English,1,neutral
35,423799b5bf,analyses comply informational requirements sections including classes small entities subject rule alternatives considered reduce burden small entities,rules place a high burden activities small entities,en,English,2,contradiction
36,16dbca5f32,only opens phone solicitations,also opens door move marketing calls,en,English,0,entailment
37,ec6c1214ca,inside oval white house tapes from fdr clinton,many tapes were taken white house,en,English,0,entailment
38,9cc0bceccb,uh-huh well 's good she does i mean bring people's attention,good she brings people's attention,en,English,0,entailment
39,820f522ebc,final rule contains a federalism assessment under executive order,final rule had a federalism assessment added through a special election,en,English,2,contradiction
40,b7cec3093e,see highly magnified,plain see amplified,en,English,0,entailment
41,abce6f60d9,kampung workshops can watch fantastic birds butterflies being made paper increasingly nowadays plastic too drawn over strong flexible bamboo frames,birds butterflies can only been seen kampung workshops,en,English,1,neutral
42,197669f910,a six-year study scientists fed dogs other animals irradiated chicken found no evidence increased cancer or other toxic effects,scientists gave animals irradiated chicken all lived long rest them,en,English,0,entailment
43,290255c451,year a pivotal one story king­dom hawaii,things been same hawaii since,en,English,1,neutral
44,703b21fa90,a member only student-run chapter american civil liberties union new york state zelon worked resolve disputes between students police officers help protect public's right peaceful protest,zelon founded over five years ago new york,en,English,1,neutral
45,07def516cf,i think soon get 'll come me,will come after me first,en,English,2,contradiction
46,2f588451bc,oh know i like what i'm doing right now,i find my current job enjoyable,en,English,0,entailment
47,e3432844d3,regulation m adopted under securities act usc,regulation m related any act,en,English,2,contradiction
48,e6140f17a6,he grimaced at his own doubts,he grimaced at his doubts,en,English,0,entailment
49,16a7a73d5c,varanasi hindu university has an art museum a superb collection th-century mughal miniatures considered superior national collection delhi,there an art museum a superb collection th-century mughal miniatures varanasi hindu university,en,English,0,entailment
50,fb9a028a7e,i am so constituted unable give away money any satisfaction until i made most careful inquiry worthiness cause,i am happy donate any cause even if i do know much about them,en,English,2,contradiction
51,658d8835d7,i shan't stop,i will stop,en,English,2,contradiction
52,9ee82e96db,among disadvantages degree innovation product differentiation might continue limited,limited innovated will a major advantage our firm,en,English,2,contradiction
53,343c6fc35d,both britain america term covers nearly everybody,both britain america term covers almost everyone,en,English,0,entailment
54,3362717d1e,if ultimately happened no settlement resulted we could shrug our shoulders say 'hey we tried' act like unsuccessful brokers an honorable peace,neither side actually interested a settlement at this time,en,English,1,neutral
55,6bee98cc38,so i how do feel should applied,i really need your help figuring out how apply this,en,English,1,neutral
56,b7b654ffca,recent events illustrate trust takes years gain but can lost an instant,lying or spreading bad information fastest way lose trust,en,English,1,neutral
57,bd87a847f5,mr erlenborn attended undergraduate courses at university notre dame indiana university university illinois loyala university chicago,mr erlenborn's favorite university located chicago,en,English,1,neutral
58,5ea34047fd,addition dublin tourism has devised signposted three self-guided walking tours city which can follow using booklets provided,dublin's self-guided tours easy follow,en,English,1,neutral
59,a7ccf43420,profit rather,making money rather,en,English,0,entailment
60,0c85cba3de,okay i'll keep mind yeah serve yourself or a family,i think i will forget about will need remind me,en,English,2,contradiction
61,7aef342e91,personal communication p croteau babcock borsig power august,august there personal communication between p croteau babcock borsig power,en,English,0,entailment
62,5e3e89ed4c,i've yeah i've done before when i high high school college thoroughly enjoyed 's really a a blast my wife hates but 's way life i guess,i've never done don't think i would like,en,English,2,contradiction
63,065f9b2f65,entire setup has an anti-competitive anti-entrepreneurial flavor rewards political lobbying rather than good business practices,setup rewards political lobbying,en,English,0,entailment
64,3faee47781,look these items picturesque open-air market sa penya ibiza town or a wider selection at bustling covered central market newer part town carrer d'extremadura,newer part town has a wider selection,en,English,0,entailment
65,f419590b91,marilyn manson darker more serious more vicious than alice cooper,marilyn manson dark alice cooper,en,English,2,contradiction
66,3c8300d9e2,if face has been getting longer at bottom over generations has been getting shorter broader top,shape face doesn't change at all over span generations,en,English,2,contradiction
67,6fc34d022a,life unlike reich's book a series morality fables,reich a well-respected author,en,English,1,neutral
68,629bd6c484,but also don't seem mind when tranquillity a zen temple rock garden shattered by recorded announcements blaring from loudspeakers parroting information already contained leaflets provided at ticket office when heavy-metal pop music loudly emanates from radio middle-aged owner a corner grocery store when parks gardens hallowed temples ringed by garish souvenir shops whose shelves display both tastefully understated hideously kitsch,a zen temple rock garden a a place lots people gather celebrate,en,English,1,neutral
69,9bf08ef171,did well 's just there enough jobs people here now,'s just new factories brought a lot jobs town,en,English,1,neutral
70,6bf212afe6,know,do know,en,English,2,contradiction
71,69c95b5e4e,clean up uh a joy uh a little soap water air dry them don't worry about,don't need any soap clean up,en,English,2,contradiction
72,a62275fd37,however if people can readily withdraw money from tax-preferred accounts purposes other than retirement there no assurance tax incentives would ultimately enhance individuals' retirement security,if people can readily withdraw money from tax-preferred accounts won't rich anymore,en,English,1,neutral
73,3d31dfa15d,we've been a couple mutts who've bitten off a bigger bit than can chew,we can definitely manage what we've started,en,English,2,contradiction
74,fdd5a01518,he leaned over tommy his face purple excitement,he leaned over tommy thrill his face,en,English,0,entailment
75,82f6e0fb23,party's broad aims were support capitalist policies continue close ties britain rest commonwealth,radical socialism isolationism primary aim party's platform,en,English,2,contradiction
76,9bc7af6f1c,without discount nobody would buy stock,nobody would buy stock if there a discount,en,English,2,contradiction
77,17725a2589,uh oh i guess an hour into my somewhat sleep a guy woke me up uh said 'd better get out tent 're 're liable come down several others had already come down blown down hadn't blown away but had flattened,guy worried about my safety,en,English,0,entailment
78,ada5cd8019,all these sites will automatically lead into george dubbawya's web site wwwgeorgewbushcom,these sites nothing do george w bush's website,en,English,2,contradiction
79,d1c8582c06,a result these procedures department estimates an annual net savings million,an annual net savings million has been estimated by department,en,English,2,contradiction
80,96c49666a1,last year at tuscaloosa's turning point domestic violence sexual assault services half women who sought shelter used legal services said executive director kathy benitez,only women who were search shelter used legal services,en,English,2,contradiction
81,262a5404f2,want punch button go,should go after punching button,en,English,0,entailment
82,399ac28103,were quite tetanic character,were tense how acted,en,English,0,entailment
83,9289eb468d,why bother sacrifice your lives dirt farmers slavers,people sacrifice their lives farmers slaves,en,English,1,neutral
84,05cc839a7c,yeah well 's really immigration,immigration,en,English,0,entailment
85,988c5f0420,despite their th-century origins these gardens avoid rigid geometry tuileries ver­sailles,these gardens were around well before th-century,en,English,2,contradiction
86,946faaf408,finally fda will conduct workshops issue guidance manuals videotapes hold teleconferences aid small entities complying rule,fda set conduct workshops,en,English,0,entailment
87,979396b3e3,example if ovitz's five-year deal worth say million if compensation committee had added a front-end grant free disney shares worth say million then--assuming ovitz finished his five-year contract period-- cost disney would million,cost disney would million,en,English,0,entailment
88,d8d719fb00,'but if white has any designs at all living he'll far from little he can possibly get by now',white will a long ways away from little right now,en,English,0,entailment
89,b164be9941,puppet shows,productions using puppets,en,English,0,entailment
90,8ec5be35b1,he watched river flow,riverbed completely dry,en,English,2,contradiction
91,5bdc4748f1,he emerged boris remarked glancing up at clock early,boris had just arrived at rendezvous when he appeared,en,English,1,neutral
92,a531bc9850,nonetheless rationality service tiers remains,makes sense keep service tiers because easily understood by client,en,English,1,neutral
93,82b8e18ccd,said current system reflects diversity agencies developing new participation processes information management systems needed their individual programs communities,said current system doesn't reflect,en,English,2,contradiction
94,e08b06c406,crucial part world home where parents relate children,parents relating children home important world,en,English,0,entailment
95,af6a9e064b,i am glad she wasn't said jon,jon sad she wasn't happy,en,English,1,neutral
96,d7033a509a,if keen learn israeli folk dancing bicurei ha'etim cellar heftman street will teach,bicurei ha'etim cellar exclusively teaches traditional russian dancing,en,English,2,contradiction
97,20de288cad,know maybe just wasn't possible at all first place know like no new taxes thing know 's uh economy going way everything nearly ridiculous thing,'s possible no new taxes way economy right now,en,English,2,contradiction
98,09823f7a2a,don't know,do know,en,English,0,entailment
99,ec576fe2c3,uh-huh so do get a shade tolerant grass what 're,if i want grow grass shade do i need a special seed will grow shade,en,English,0,entailment
100,4491e69c4c,around bc a massive volcanic eruption at santorini destroyed only akrotiri under feet ash pumice but whole minoan civilization,volcano has lain dormant past four thousand years,en,English,2,contradiction
101,c73fa12fc1,prominent red protuberances may been named after british redcoats,were named their black skin,en,English,2,contradiction
102,239f9d4243,last year arafat cracked down hamas after a string bombings tel aviv jerusalem arresting more than suspected terrorists destroying hamas safe houses confiscating its weapons caches,arafat stood back watched hamas attack tel aviv jerusalem,en,English,2,contradiction
103,342a3b8375,see idea then think tuppence paused grasp supposition fully jane finn wanted me go paris mr carter smiled more wearily than ever,mr carter growing more more tired,en,English,0,entailment
104,679f164163,jon drew out stabbed again man's throat,jon stabbed man throat once then stabbed man chest,en,English,1,neutral
105,cd7091a420,opportunity,opportunities do matter,en,English,2,contradiction
106,95e46cfb0d,ickes apparently made calls donors from his government office but there no evidence so far anyone else solicited funds a federal building,ickes may solicited donors prostitutes from his government office,en,English,1,neutral
107,657235ac78,uh really 're about 've got a guy named herb williams i guess sort supposed take place uh tarpley but he uh he just doesn't offensive skills,if herb williams had more offensive skills he would taken tarpley's place,en,English,0,entailment
108,6429c2a4fb,even most aged infirm travel here die nothing more blessed a devout hindu than die great waters varanasi thus released from eternal cycle rebirth,there nothing special hindus about water varanasi,en,English,2,contradiction
109,482c178098,i'd noticed him more than once i'd figured out my own mind he afraid somebody or something,i feel like something or someone terrifying him,en,English,0,entailment
110,5be40713b2,this time around lloyd believes he's messiah,this time lloyd believes he a space ship travelling through space,en,English,2,contradiction
111,988c2b4621,john kasich dropped his presidential bid,john kasich dropped out presidential race,en,English,0,entailment
112,1338e10b99,if ancient writings give only a romanticized view do offer a more precise picture indo-aryan society,ancient writings show an accurate picture indo-anryan society,en,English,2,contradiction
113,726c058ae2,i don't understand i thought he always a good player,i always considered him a good player,en,English,0,entailment
114,451c5996cd,first installment star wars trilogy special edition opened theaters everywhere,second installment star wars theaters,en,English,2,contradiction
115,a97a31ea73,very simply,a complicated way,en,English,2,contradiction
116,6d0063936d,also stakeholders may interpret principles consistently important stakeholders same conceptual framework preparers when interpreting a principle,stakeholders may interpret how want invest their money,en,English,1,neutral
117,221f936c5f,if overestimated how far cpi off boskin his commission may institutionalize an underestimated cpi--guaranteeing a yearly stealth tax increase,possible overestimated how far cpi off,en,English,0,entailment
118,b9be46b057,hey no problem a fine policy,worst policy ever,en,English,2,contradiction
119,b853146f20,oh really wouldn't matter if we plant them when starting get warmer,better plant when colder,en,English,2,contradiction
120,ee0f8c4dc3,china's civil war sent distressing echoes hong kong,china fought a civil war scared hong kong,en,English,0,entailment
121,bfdf5b476a,look out overseer up there,careful overseer,en,English,0,entailment
122,22b97f78f6,gap between productivity women productivity men,numbers very similar,en,English,1,neutral
123,70a50fe736,don't allow don't do,don't do 's permitted,en,English,0,entailment
124,bb0275c71e,britain's best-selling tabloid sun announced a front-page world exclusive friday texan model jerry hall has started divorce proceedings against aging rock star mick jagger at high court london,there a british publication called sun,en,English,0,entailment
125,7c9e190576,your right entrance th-century sandal bedesten lovely brick vaults supported massive stone pillars,we will able show entrance sandal bedesten because construction,en,English,2,contradiction
126,f3b84ef905,overlapping others,separate from others,en,English,2,contradiction
127,28434af944,know 's easy say well yeah let's let's put these old folks a home but when i think i don't want do know i don't want my little home i always threaten my daughters i say well,say put them homes older folks home but i do want do,en,English,0,entailment
128,3f39edbbaa,sit down will tuppence sat down chair facing him,he asked tuppence sit down chair,en,English,0,entailment
129,5ea6fd8e0a,south african priest who invited clinton do so quoted paper saying once clinton stood up he thinking about how much embarrassment would caused him by my saying please sit down,a south african priest once invited clinton do so quoted paper,en,English,0,entailment
130,292909ef61,fact 're going rewarded,sorry 're going fined,en,English,2,contradiction
131,4d38d466d0,takes so much i mean 's like course does i mean by times transforms into wave by mark off model put there want correct those then know 're trying make wave smooth so can approximately course 's going take a lot,takes a lot spirit do,en,English,0,entailment
132,79aa337f64,these hectares acres parkland western edge city constitute one baron haussmann's happier achievements,one baron haussmann's happier achievements large area parkland western edge city,en,English,0,entailment
133,d2c4267352,this having come his stepmother's ears she taxed him afternoon before her death a quarrel ensued part which overheard,a love affair sparked just moments before her death,en,English,2,contradiction
134,d1ffa03c6a,enter realm shopping malls where everything 're looking available without moving your car,everything can found inside a shopping mall,en,English,1,neutral
135,dc76a67990,he standing front a grey backdrop- somewhere could anywhere,he stood front a backdrop,en,English,0,entailment
136,b6027bac94,allow time thirasia explore santorini's smaller sibling islands,santorini has three smaller sibling islands,en,English,1,neutral
137,7f67362b61,external validity extent which a finding applies or can generalized persons objects settings or times other than those were subject study,degree which conclusions can applied objects persons who weren't subjects initial study subject called external validity,en,English,0,entailment
138,bdc70ac3ef,nonautomated first-class standard-a mailers option requesting their mail processed manually even though costs such processing substantially higher than mechanized processing,nonautomated first-class standard-a mailers can ask their mail processed by hand though costs postal service more,en,English,1,neutral
139,8e26721c90,lewis brought campaign same intensity he had trained upon redneck troopers sheriffs,same intensity trained upon redneck troopers sheriffs has been brought campaign by lewis,en,English,0,entailment
140,22aff68c2e,look there's a legend here,there isn't a legend here,en,English,2,contradiction
141,4321df4a73,oh sure sure right um-hum right,whatever say,en,English,1,neutral
142,26222ec767,so i guess my experience just what we did so didn't really go through child care route were able home together,were able home rather than having worry about getting child care,en,English,0,entailment
143,a60e31745c,'s an opportunity very few people had,pretty much everyone has opportunity,en,English,2,contradiction
144,3e11cedca9,programs michigan district columbia received one-year grant terms,one-year grant terms paid out cash,en,English,1,neutral
145,711b8e0187,he said web site will help bridge digital divide keeps poor from using internet a resource,he telling us website designed make harder poor get online,en,English,2,contradiction
146,093da66f2f,i think there would an awful lot resentment um i i really don't think would feasible our country,there would a lot enjoyment i think 's really feasible country,en,English,2,contradiction
147,8e917b073e,jon took susan mother boy who had befriended her,jon told susan stay where she,en,English,2,contradiction
148,76b19679ab,okay movies i've i haven't seen too many lately i kids we went saw rescuers down under over break do do kids take movies or,i've never seen a movie,en,English,2,contradiction
149,4ce3918124,'s uh only way do,'s a good way get done,en,English,1,neutral
150,4e1c8bb77d,one large multinational corporation uses atechnical facilitators- support its initiatives,some corporations use atechnical facilitators,en,English,0,entailment
151,1c14bdeedd,a chancy road winding up -metre -foot summit likely test engine suspension your car well your own persistence,a short easy trip get summit,en,English,2,contradiction
152,5bc5892a3a,however wrap states may unanimously petition administrator determine total emissions affected egus reasonably projected exceed tons or a later year make affected egus subject requirements new wrap trading program,wrap states may unanimously petition administrator determine total emissions affected egus reasonably projected exceed tons,en,English,2,contradiction
153,7747e67974,a half millennium or more madrid idled a provincial backwater rarely noticed arid central plains castile until felipe ii plucked from his royal cap proclaimed capital spain,felipe ii decided madrid should remain a province,en,English,2,contradiction
154,ddd02d184c,this site includes a list all award winners a searchable database government executive articles,government executive articles housed website able searched,en,English,2,contradiction
155,3c2e8a360d,whole life policies - policies provide insurance over insured's entire life proceeds face amount paid only upon death insured,a whole life policy best choice someone who expects live age,en,English,1,neutral
156,e42c0f5da5,she had pathetic aggression a wife or mother-- bunt there no difference,she had loving attitude a wife or mother,en,English,2,contradiction
157,63f82dbc76,first-class mail used by households pay their bills household bill mail ie,first-class mail never used by households pay their bills,en,English,2,contradiction
158,be0bf668e7,beginning his unsuccessful reconnoitring at bournemouth he passed his return london buying car growing anxieties tuppence call upon sir james sensational occurrences previous night,he enjoyed being london,en,English,1,neutral
159,cc03ddc2ca,this marvelous victorian-gothic building famous fanciful stone carvings around base its pillars one pillar reputedly depicting club members shows monkeys playing billiards,victorian-gothic building famous their rude members,en,English,2,contradiction
160,fb36f15a3a,pesticide concentrations should exceed usepa's ambient water quality chronic criteria values where available,locations available include freshwater saltwater locations,en,English,2,contradiction
161,5ea6023060,commentary chanted by a chorus six eight narrators reminiscent chorus greek tragedy who sit at side stage while musicians positioned at back stage provide stark accompaniment flute drums,both vocal instrumental accompaniment use theater,en,English,0,entailment
162,4c1c21ed97,some management consultants describe dysfunctional interactions one's fellow workers value-subtracting behavior,consultants most often personality clashes at center conflict,en,English,1,neutral
163,0bc3c783c4,'s legal aid's commitment justice,legal aid never commits justice,en,English,2,contradiction
164,8d0c8d4491,well i hear my kids needing me again so i'll go see what need we'll maybe talk again,i need check see what my kids need,en,English,0,entailment
165,13866bab9b,our work has also shown agencies can do a better job providing incentives encourage employees improve performance achieve results,agencies already doing best job possible assigning incentives,en,English,2,contradiction
166,fe9b6460a5,if overestimated how far cpi off boskin his commission may institutionalize an underestimated cpi--guaranteeing a yearly stealth tax increase,there no chance overestimated how far cpi off,en,English,1,neutral
167,db3fce834b,life prison then he's available parole if 's if 's life a day then he's eligible parole so what know let's quit bsing system,system fair he'll receive sentence he deserves regardless parole,en,English,1,neutral
168,2674739552,old saying goes if can't figure out who fool at poker table 's probably,if can't figure out who fool playing 's probably,en,English,0,entailment
169,4f7000e525,at western end cowgate where meets holyrood road will see one few remaining sections edinburgh's old city wall flodden wall built following lang siege s,flodden wall built by townspeople protect against further invasion,en,English,1,neutral
170,27dd4fa0c4,folklore ibiza,war history ibiza,en,English,2,contradiction
171,9ed71f796d,no i i i don't i completely beyond me i went my under graduate uh education,i can't remember i did my undergraduate education,en,English,1,neutral
172,cdf81cd59b,answer said julius,julius already knew answer,en,English,2,contradiction
173,e8a887a787,ancient coins,really old coins,en,English,0,entailment
174,df8ccd8e00,got him,did help him escape,en,English,2,contradiction
175,7dbf3a5481,all-inclusive units villas a great house tropical setting overlooking caribbean,all-inclusive units considered villas each a kitchen well,en,English,1,neutral
176,d0e0e5a3c7,regime's response ferocious repression plus numerous other ineptitudes led a third revolution bonapartists led by napoleon's nephew emerging triumphant,bonapartists were led by napoleon's nephew,en,English,0,entailment
177,d6002c9558,standard published a few days before deng's death covers similar territory,standard covers similar territory about minorities,en,English,1,neutral
178,f856b74ac3,when people late makes hard keep things working a rational fashion,people also honest each other a project,en,English,1,neutral
179,2150a589c4,imagine difference between smoking a cigarette injecting pure nicotine directly into a vein,smoking a cigarette a lot like injecting pure nicotine,en,English,1,neutral
180,fac858cdd7,nhtsa concluded while section superseded section criteria did supersede section mandate there cafe standards model year,nhtsa concluded section did supersede section criteria,en,English,2,contradiction
181,7eec599334,uh wasn't jane eyre no he wrote jane eyre too,jane eyre or,en,English,0,entailment
182,bf75e3e02c,hatch muslims treat moses a great prophet,moses considered a prophet muslims,en,English,0,entailment
183,67cee1b058,congress which controls our funding levels began include many members who did support purpose goals a federal civil legal services program,congress generally responsible controlling funding levels,en,English,0,entailment
184,b6e9c7d4e4,will never doused brit hume fox news sunday tony blankley late edition robert novak capital gang tucker carlson mclaughlin group middle way best expressed by howard kurtz nbc's meet press --he scolds brill undisclosed campaign contributions overstretching his legal case against kenneth starr but applauds him casting light media,man criticized fully disclosing contributions campaign,en,English,0,entailment
185,744d616cb3,today effects pollution taking their toll agra's monuments,agra's monuments being damaged by pollution,en,English,0,entailment
186,9a96283b22,ideological free-marketeers like myself theories like smith wright's can intellectually jarring,our ideas work really well together do clash,en,English,2,contradiction
187,89602658ec,'s just beginning,only start,en,English,0,entailment
188,b1751f73e7,relatively small crowds mean fans sit close action,fans sit close action because we can see relatively small crowds,en,English,0,entailment
189,4ba633cfe7,we're thinking about putting one those,we considering setting up one those inside,en,English,0,entailment
190,5207be801f,us civil legal services delivery system,us has a legal services delivery system,en,English,0,entailment
191,e5c2df48b7,universal credibility problem polling wordsmithing mathematics don't mix never will,mathematics most important aspect polling,en,English,1,neutral
192,b487e854e3,one sense um i'm i'm an older person my fifties so i feel we've lost some things sense women work today,my views someone who's modern,en,English,1,neutral
193,f412417466,also eustace street an information office a cultural center children ark,ark primarily intended children ages -,en,English,1,neutral
194,3e0eeca899,biography itself which uses unpublished diaries untapped cuban government archives praised having done a masterly job evoking che's complex character separating man from myth peter canby new york times book review weekly standard 's stephen schwartz calls tainted having received official support from castro regime abetting a che revival,che another dictator who rose power by military uprising,en,English,1,neutral
195,0393073e4a,unless mention ritz an accidental remark,mentioning ritz accidental,en,English,0,entailment
196,6b80ccb6b2,then there's uh let's see i like lakers milwaukee atlanta hawks i like them too,i like chicago bulls warriors,en,English,2,contradiction
197,7931a6acc7,life unlike reich's book a series morality fables,reich's book a series morality fables,en,English,0,entailment
198,1540a1a630,shown exhibits a- a- appendix a first phase technology implementation an engineering review assessment combustion unit conducted determine preferred compliance alternative,exhibits within appendix shoe initial phase technological implementations,en,English,0,entailment
199,9eea5ef193,there were beads perspiration his brow,building sweat his brow reflected sunlight brightly,en,English,1,neutral
200,09f0ce0352,next morning ate dry bread two strips lean meat two eggs fried animal fat a skillet black scorched iron,ate breakfast had been cooked a cast iron pan,en,English,0,entailment
201,4c441b57d9,community courthouse will held every second tuesday month at carver at paso hondo,held their meetings every friday night,en,English,2,contradiction
202,182427676d,but last problem i'll outline suggests neither previous two objections matters,i had outlined all problems were available,en,English,1,neutral
203,9de080bd9c,jon drew out stabbed again man's throat,jon wiped blade after stabbing man throat,en,English,1,neutral
204,bccdbbea58,'re very much right but jury may or may see way so get a little anticipate know anxious there go well know,even though 're correct jury might think differently,en,English,0,entailment
205,c293a93227,vaikuntaperumal a vishnu temple same period famous its elevated colonnade lively sculpted reliefs showing many exploits pallava kings,sculpture reliefs vishnu temple depict stories about pallava kings,en,English,0,entailment
206,38da65f6e0,at least 're getting stoned first i rationalized,'s awful get stoned first i argued,en,English,2,contradiction
207,47c0d08f5f,voluntariness risks evaluated,risks their voluntary nature will evaluated using strict guidelines,en,English,1,neutral
208,5a6ab7336e,roman times a temple jupiter stood here followed fourth century by first christian church saint-etienne,saint-etienne burned ground during roman times,en,English,1,neutral
209,1e769288d5,cannot outlawed,'s something can made illegal,en,English,0,entailment
210,da9c3e4107,alexander great who passed through city bc paid its completion five original columns been restored their full height,alexander great so impressed city bc he expressed a wish live there one day,en,English,1,neutral
211,2b5d195f1b,only must capital goods replaced depreciate but new generations workers must comparably,capital goods able last eternity,en,English,2,contradiction
212,ad40861fa6,then he very sure,he very sure because someone told him,en,English,1,neutral
213,70cd380fda,tuppence seized bell jane knocker,tuppence jane waited before entering room,en,English,1,neutral
214,e8d4ab86ba,never mind strictest reading which supposes creation took a week,strictest reading supposed creation took seven days,en,English,0,entailment
215,58b04a4971,some kwanzaa rituals most notably focus candles seem been borrowed from hanukkah,claimed started tradition their own,en,English,2,contradiction
216,49347a3bdc,unsurprisingly golfing prohibitively expensive,golf a cheap past time so lots people do,en,English,2,contradiction
217,74dd49e5ae,mccalpinmaria luisa mercado nancy h rogers thomas f smegal jr,nancy rogers listed,en,English,2,contradiction
218,24aa1d88ba,through opt-out approach texas attorneys contributed million this year doubling contributions,texas attorneys contributed one million dollars this year using opt-out approach,en,English,0,entailment
219,df17727ce2,census served an alarm signal malay national consciousness,there wasn't any censuses malaysia prior,en,English,2,contradiction
220,e2a0474c32,garden island lush botanical estates waimea canyon grand canyon pacific,waimea canyon formed by icebergs similar grand canyon,en,English,1,neutral
221,546c8f5536,h-a aliens only category eligible aliens who reside united states temporarily particularly affected by issue before commission because their necessarily short periods time united states,most h-a aliens from somewhere beyond mars orbit,en,English,1,neutral
222,e562fcffdf,more than anything else this day age 's got a big factor your decision's just cost how much 're gonna pay,your decisions age a big factor,en,English,0,entailment
223,efff3a9beb,new madeirans traded sugar era's dominant luxury item britain flanders proved skillful art winemaking,salt dominant luxury item era,en,English,2,contradiction
224,e6dc161fcc,impossible,impossible unless circumstances met,en,English,1,neutral
225,75a4bb5925,menorca search more elusive prehistoric sites or take cliff paths northwest or south coasts,menorca home several well-hidden prehistoric sites,en,English,0,entailment
226,b65dc1311f,waterloo,d-day,en,English,2,contradiction
